"PPEE"	"PPDE"	"PostFC"	"RealFC"
"ENSG00000103126_AXIN1"	0.999121444406164	0.000878555593835916	1.10150971599618	1.10171774328287
"ENSG00000109805_NCAPG"	0.999121948959473	0.00087805104052694	0.917960250807178	0.917864650436028
"ENSG00000196236_XPNPEP3"	0.999122054957953	0.000877945042047104	0.981891361537158	0.981830978548901
"ENSG00000171320_ESCO2"	0.999122127462922	0.00087787253707783	1.07513974746401	1.07556145313496
"ENSG00000205683_DPF3"	0.999122144489741	0.000877855510258502	0.896509561671571	0.895760526329366
"ENSG00000159403_C1R"	0.999122370594182	0.000877629405817819	0.927180945792918	0.926919774616796
"ENSG00000215908_CROCCP2"	0.999122734833747	0.000877265166253347	1.04784944615653	1.04799526007002
"ENSG00000039319_ZFYVE16"	0.999123420318214	0.00087657968178603	0.927507602702601	0.927446573839685
"ENSG00000103495_MAZ"	0.999123433856362	0.000876566143637992	1.07406567904362	1.07408937023883
"ENSG00000168101_NUDT16L1"	0.999124054204287	0.000875945795712952	1.05468142819658	1.05486012206799
"ENSG00000106080_FKBP14"	0.999124334577792	0.00087566542220826	0.90285206016122	0.902732538956952
"ENSG00000101493_ZNF516"	0.999125920130952	0.000874079869048278	1.04252438220206	1.04267084820992
"ENSG00000196511_TPK1"	0.999126092868511	0.000873907131488556	0.869534962642239	0.868739198279631
"ENSG00000198947_DMD"	0.999126162066035	0.000873837933964531	0.991088629439332	0.991053225617259
"ENSG00000184304_PRKD1"	0.999126626560545	0.000873373439455518	1.08602715183183	1.08642757179791
"ENSG00000250021_C15orf38-AP3S2"	0.999126640402179	0.000873359597821453	1.07217157734219	1.07235768846825
"ENSG00000099326_MZF1"	0.999127097046089	0.00087290295391097	1.01749610615481	1.01755644274573
"ENSG00000178567_EPM2AIP1"	0.999127749488423	0.00087225051157734	0.920478233609536	0.920348779467255
"ENSG00000108469_RECQL5"	0.999127969014627	0.000872030985372581	0.926054551508657	0.925862480993008
"ENSG00000115946_PNO1"	0.999128846715929	0.000871153284071405	1.08233315633349	1.08253808265161
"ENSG00000116017_ARID3A"	0.99912911422576	0.00087088577423982	0.996896256439424	0.996885762343636
"ENSG00000051009_FAM160A2"	0.999129296413064	0.000870703586935614	1.03245248434788	1.03255034132392
"ENSG00000131979_GCH1"	0.999130415692985	0.000869584307015229	1.03365565609517	1.03384060427057
"ENSG00000186174_BCL9L"	0.999131252981466	0.000868747018533674	1.12983509434541	1.12995503627908
"ENSG00000146670_CDCA5"	0.999131405166029	0.000868594833970682	1.0630272433553	1.06321487615956
"ENSG00000123700_KCNJ2"	0.999131501690563	0.000868498309436926	1.00073869055424	1.00074157992303
"ENSG00000118276_B4GALT6"	0.999131523531584	0.000868476468415615	0.883750101600564	0.883601515206603
"ENSG00000113108_APBB3"	0.999131602887341	0.00086839711265942	1.08200999057514	1.08261678126829
"ENSG00000189091_SF3B3"	0.9991319525685	0.000868047431499929	1.05818816631956	1.05820500169042
"ENSG00000175467_SART1"	0.999132198957093	0.000867801042907256	1.07819551794429	1.07828127524126
"ENSG00000003509_NDUFAF7"	0.999132259628632	0.000867740371367781	0.948041884898735	0.947891611470063
"ENSG00000102007_PLP2"	0.999133190573972	0.000866809426027724	1.07257931648549	1.07263092633307
"ENSG00000211772_TRBC2"	0.999134549201004	0.000865450798995957	1.23900999272714	1.24054699494168
"ENSG00000228242_AC093495.1"	0.999135105930671	0.000864894069329072	0.878348421842169	0.877536474029164
"ENSG00000177374_HIC1"	0.999135263948633	0.000864736051367474	1.08421687709605	1.0843123762347
"ENSG00000128872_TMOD2"	0.999135347229911	0.000864652770089272	1.04517001276684	1.04530505274875
"ENSG00000177683_THAP5"	0.999135354259364	0.000864645740636063	0.919147531709416	0.918906278330869
"ENSG00000058673_ZC3H11A"	0.999135854142473	0.000864145857526675	0.935873217764082	0.935842997315831
"ENSG00000104880_ARHGEF18"	0.999135976423859	0.000864023576141491	1.10608399977025	1.10622515643877
"ENSG00000100324_TAB1"	0.999137148363537	0.000862851636463255	1.07810777101223	1.07826696922167
"ENSG00000177191_B3GNT8"	0.999137263743326	0.000862736256674248	0.828635594522872	0.824608326897334
"ENSG00000163170_BOLA3"	0.999137328251342	0.000862671748657764	0.943905662380432	0.943707020488962
"ENSG00000121057_AKAP1"	0.999137368818485	0.000862631181514542	1.08932163014356	1.08947634165555
"ENSG00000155465_SLC7A7"	0.99913771951157	0.000862280488429815	1.0791578088735	1.07924687517571
"ENSG00000154380_ENAH"	0.999138496796148	0.000861503203851613	1.06047378257961	1.0605031989905
"ENSG00000142867_BCL10"	0.999138530950085	0.000861469049914551	1.09474050719523	1.09485223099124
"ENSG00000181625_SLX1B"	0.999139271613184	0.000860728386816143	1.11610981026209	1.11639995300983
"ENSG00000105258_POLR2I"	0.999139540078056	0.000860459921944139	1.11976395453683	1.12025697549417
"ENSG00000198618_PPIAP22"	0.999139555923043	0.000860444076957397	0.987677704205326	0.987616146482099
"ENSG00000139291_TMEM19"	0.999139683710806	0.000860316289194208	1.05865166969171	1.05884142322147
"ENSG00000173218_VANGL1"	0.999140220956026	0.000859779043974384	1.10304872685934	1.10320916570884
"ENSG00000242193_AL359075.1"	0.999140251358438	0.000859748641561934	0.907710880884249	0.907403632765517
"ENSG00000224407_AL136988.1"	0.999140547958409	0.00085945204159122	1.06906782226879	1.06920504959981
"ENSG00000184661_CDCA2"	0.999140856454537	0.000859143545462785	1.08735009433006	1.08765423762419
"ENSG00000162946_DISC1"	0.999141037360289	0.000858962639710588	0.959206891982529	0.959056746280229
"ENSG00000086232_EIF2AK1"	0.999141175243988	0.000858824756012092	1.05177651744022	1.051796969768
"ENSG00000153956_CACNA2D1"	0.999141357448311	0.000858642551688872	0.938763008843613	0.9387322965072
"ENSG00000137970_RPL7P9"	0.99914138379264	0.000858616207359832	1.06860758473281	1.06896004089118
"ENSG00000272159_AC087623.4"	0.999141569776373	0.000858430223627039	1.49948951827959	1.53712241970455
"ENSG00000167740_CYB5D2"	0.999141833108378	0.000858166891621726	0.953212621162643	0.95305319754029
"ENSG00000107938_EDRF1"	0.999142095350547	0.000857904649453347	1.04142048535451	1.04153144639903
"ENSG00000015568_RGPD5"	0.999142364056839	0.000857635943161323	0.962403126432275	0.962286577277883
"ENSG00000133639_BTG1"	0.999142516126489	0.000857483873511292	0.923873382524726	0.923800972278936
"ENSG00000141524_TMC6"	0.999142638367618	0.000857361632381705	1.09181890704849	1.09193274576302
"ENSG00000015479_MATR3"	0.999143192114262	0.000856807885737905	0.901319691570774	0.901301204227992
"ENSG00000165480_SKA3"	0.999143417940279	0.000856582059720487	1.02155499522067	1.02163615540453
"ENSG00000138621_PPCDC"	0.999143467366419	0.000856532633580741	1.04199996453701	1.04227121637164
"ENSG00000231925_TAPBP"	0.999143663428822	0.000856336571178013	1.11540306368377	1.11545859393913
"ENSG00000130921_C12orf65"	0.99914379739616	0.00085620260383974	1.06413074087528	1.06433172795083
"ENSG00000101558_VAPA"	0.999143976563996	0.000856023436004493	1.06002235761031	1.06004902117878
"ENSG00000172465_TCEAL1"	0.999144104517236	0.000855895482763672	0.920091288932648	0.9197517327319
"ENSG00000197021_CXorf40B"	0.999144403432794	0.000855596567206125	1.08647008354355	1.08673964413836
"ENSG00000198885_ITPRIPL1"	0.999145876952897	0.00085412304710256	0.979910098361123	0.979463488304458
"ENSG00000140471_LINS1"	0.999145939417567	0.000854060582432966	0.993183650548186	0.993156177081475
"ENSG00000103876_FAH"	0.999145983975421	0.000854016024579384	1.07901502960146	1.07915995239249
"ENSG00000236723_AL606760.2"	0.999146373061963	0.000853626938037036	0.941024893680529	0.939869635521821
"ENSG00000112514_CUTA"	0.999146375708335	0.000853624291664967	1.07711774370901	1.0771871497151
"ENSG00000205364_MT1M"	0.999146383325472	0.000853616674528094	1.02769984893526	1.02829072181792
"ENSG00000137507_LRRC32"	0.999146989181789	0.000853010818211471	1.05532406157045	1.05534169811535
"ENSG00000164109_MAD2L1"	0.999147001786851	0.000852998213148609	0.988973580968232	0.988938867098303
"ENSG00000126216_TUBGCP3"	0.999147082569012	0.000852917430988366	1.08473819557618	1.08490108802127
"ENSG00000118193_KIF14"	0.999147374626435	0.000852625373565076	0.961497052540025	0.961385620904851
"ENSG00000116704_SLC35D1"	0.999148421924938	0.000851578075062015	0.928332651258255	0.928090952066831
"ENSG00000130706_ADRM1"	0.999148483314025	0.000851516685975545	1.09473277009329	1.09479095208486
"ENSG00000161714_PLCD3"	0.999148544153788	0.000851455846212354	1.10984659698697	1.11006804348499
"ENSG00000160446_ZDHHC12"	0.999148685407886	0.000851314592113853	1.09899521192449	1.09930238908969
"ENSG00000146842_TMEM209"	0.999148739734345	0.000851260265655301	1.00935380690892	1.00938771290684
"ENSG00000119403_PHF19"	0.999149018573231	0.000850981426769095	1.07860307573929	1.07868829970743
"ENSG00000198431_TXNRD1"	0.999149209009206	0.00085079099079428	1.0813000934277	1.08130335097907
"ENSG00000164687_FABP5"	0.999149730167915	0.000850269832085403	0.869182480223334	0.869151656008608
"ENSG00000204186_ZDBF2"	0.999149871379524	0.000850128620476448	0.824842846450018	0.824125783099802
"ENSG00000068120_COASY"	0.999149897028748	0.000850102971252128	1.0928365228191	1.09290965047824
"ENSG00000063587_ZNF275"	0.999150124545186	0.000849875454813855	1.02278424387363	1.02285651918538
"ENSG00000139722_VPS37B"	0.999150634445655	0.000849365554345011	1.08878505250577	1.08888753300246
"ENSG00000090060_PAPOLA"	0.999151077545105	0.000848922454894887	1.04813257745218	1.04814584387343
"ENSG00000154265_ABCA5"	0.999151396123823	0.000848603876176863	0.875020395442384	0.874720979733303
"ENSG00000227372_TP73-AS1"	0.999151896449189	0.000848103550810837	1.07084938918058	1.07099671176622
"ENSG00000265287_AC005726.6"	0.999152176747637	0.000847823252363398	1.00640921681104	1.00687337390318
"ENSG00000065621_GSTO2"	0.999152219306137	0.000847780693862784	1.0557620380694	1.05731734777572
"ENSG00000154429_CCSAP"	0.99915247883407	0.000847521165929822	1.00526031346645	1.0052914935265
"ENSG00000149823_VPS51"	0.999152674929535	0.000847325070464971	1.10271339639259	1.10279839393635
"ENSG00000075826_SEC31B"	0.999153908785496	0.00084609121450349	0.862910353410492	0.862376783383591
"ENSG00000119686_FLVCR2"	0.999154364788717	0.000845635211282559	0.88657428344198	0.884825004964182
"ENSG00000272752_STAG3L5P-PVRIG2P-PILRB"	0.999154527928446	0.000845472071554401	0.841223626327605	0.840608550308057
"ENSG00000204516_MICB"	0.99915494690131	0.000845053098690416	1.08229796645398	1.08241521014819
"ENSG00000137463_MGARP"	0.99915510230273	0.000844897697270005	1.04179206328798	1.04194683053364
"ENSG00000136522_MRPL47"	0.999155572587327	0.000844427412673377	0.928143907909846	0.928020524760932
"ENSG00000165275_TRMT10B"	0.999155763088757	0.000844236911243163	0.917423534270338	0.916715936900498
"ENSG00000171703_TCEA2"	0.999156525355594	0.000843474644406007	0.962129942862902	0.962019382321676
"ENSG00000130640_TUBGCP2"	0.999156569240197	0.000843430759802595	1.08242377820074	1.08249689204758
"ENSG00000205726_ITSN1"	0.999156710969564	0.000843289030435533	1.05648461791301	1.05651090313445
"ENSG00000070269_TMEM260"	0.999157358158344	0.000842641841655639	0.90026312303435	0.899903561846183
"ENSG00000174996_KLC2"	0.999157603263977	0.000842396736023247	1.07571849954535	1.07583605622419
"ENSG00000244405_ETV5"	0.999157835476883	0.00084216452311732	1.05618597127546	1.05632923650725
"ENSG00000171425_ZNF581"	0.999158129289678	0.000841870710322284	1.06642664654323	1.06660239885507
"ENSG00000261609_GAN"	0.99915881493943	0.000841185060569919	0.967322328097059	0.967153430097506
"ENSG00000174013_FBXO45"	0.999158956967267	0.000841043032732618	0.953364168771805	0.953245313382468
"ENSG00000112624_BICRAL"	0.999159443901204	0.000840556098796012	0.989734255030198	0.989698101991259
"ENSG00000109534_GAR1"	0.999159583251854	0.000840416748146219	1.05753740814951	1.05765319703306
"ENSG00000204272_NBDY"	0.999159960279146	0.000840039720854232	0.934821410631915	0.934707987398273
"ENSG00000135002_RFK"	0.999160029428191	0.000839970571809146	0.937486719845448	0.937438260664371
"ENSG00000163848_ZNF148"	0.999160209171506	0.000839790828494292	0.934119213995863	0.934031228131754
"ENSG00000137812_KNL1"	0.999160214398563	0.000839785601437274	0.945088395094893	0.944972884782075
"ENSG00000103549_RNF40"	0.99916051665672	0.000839483343280304	1.07237978478247	1.07242300389923
"ENSG00000196821_C6orf106"	0.999161269933044	0.000838730066956477	1.05770839450857	1.0577391141479
"ENSG00000182986_ZNF320"	0.999161288036745	0.000838711963254561	1.04206406760759	1.04217535486823
"ENSG00000166272_WBP1L"	0.999162261500979	0.000837738499020686	1.09029155040727	1.09034803039898
"ENSG00000013441_CLK1"	0.999162378445958	0.000837621554042109	0.810812613648592	0.810668838257317
"ENSG00000132967_HMGB1P5"	0.999162409272659	0.000837590727341293	0.895586495058716	0.895498130140849
"ENSG00000235552_AP005202.1"	0.99916306076462	0.00083693923537951	1.03839429890183	1.03876026635026
"ENSG00000186020_ZNF529"	0.999163095699362	0.000836904300638131	0.958534504760983	0.958328161165843
"ENSG00000109321_AREG"	0.999164269595462	0.000835730404537941	1.17671590274821	1.18582882377237
"ENSG00000116711_PLA2G4A"	0.999164439738572	0.000835560261428443	1.00608865849162	1.00610956585642
"ENSG00000182158_CREB3L2"	0.999165612447775	0.000834387552224702	1.08241692324455	1.08246397662272
"ENSG00000171469_ZNF561"	0.999166028070211	0.000833971929788641	0.928078250380465	0.928007357920925
"ENSG00000108639_SYNGR2"	0.999166355241968	0.000833644758032523	1.06768025983221	1.06772332905105
"ENSG00000197019_SERTAD1"	0.999167672601666	0.000832327398333881	0.982926212860066	0.982861672053607
"ENSG00000125652_ALKBH7"	0.999167803794053	0.000832196205946631	1.00975078896334	1.00978100400567
"ENSG00000122359_ANXA11"	0.999167822874804	0.000832177125195513	1.10178297932315	1.10182509812944
"ENSG00000066136_NFYC"	0.999169215805489	0.000830784194511127	1.07791327441966	1.07805880558012
"ENSG00000164253_WDR41"	0.999169237868345	0.000830762131655172	0.929743796395273	0.929649475907736
"ENSG00000132334_PTPRE"	0.999170405867731	0.000829594132268884	0.935642363901365	0.935580479955562
"ENSG00000144152_FBLN7"	0.999170533039741	0.000829466960258679	1.01499542602108	1.01508296579771
"ENSG00000139517_LNX2"	0.999171036697282	0.000828963302718415	1.00237709466362	1.0023849614185
"ENSG00000137478_FCHSD2"	0.999171295960511	0.000828704039489411	0.938513550390247	0.938457660558004
"ENSG00000136147_PHF11"	0.999171545502577	0.000828454497422989	1.05292530901815	1.053038412493
"ENSG00000005108_THSD7A"	0.999171571482928	0.000828428517071922	0.858237148214754	0.858057382399357
"ENSG00000121297_TSHZ3"	0.999171635572197	0.000828364427803397	1.11430478274679	1.11596552806676
"ENSG00000101346_POFUT1"	0.999172022749961	0.000827977250039212	1.10078275476905	1.10082543619484
"ENSG00000125520_SLC2A4RG"	0.999172094180556	0.000827905819444179	1.15322115577585	1.15345203693371
"ENSG00000196549_MME"	0.999172583893555	0.000827416106444989	0.968925098229632	0.96879351820744
"ENSG00000186479_RGS7BP"	0.999172718880442	0.000827281119557856	0.975774408525827	0.975689700426846
"ENSG00000107819_SFXN3"	0.999173261188773	0.00082673881122733	1.06781786098507	1.06786907559671
"ENSG00000213983_AP1G2"	0.999173510263847	0.000826489736153401	0.932655331248926	0.932511846536433
"ENSG00000104823_ECH1"	0.999173650842159	0.000826349157840631	1.17154361340972	1.17171366982296
"ENSG00000079616_KIF22"	0.999173931074187	0.000826068925813111	1.0674967097874	1.06763273780221
"ENSG00000167861_HID1"	0.99917475790669	0.000825242093310448	0.950679674855686	0.950580749407599
"ENSG00000162337_LRP5"	0.999174858486548	0.000825141513451681	1.10126996064272	1.10132034235652
"ENSG00000186376_ZNF75D"	0.999175677469058	0.000824322530942074	0.916441778498389	0.916195966729642
"ENSG00000135776_ABCB10"	0.99917632066184	0.000823679338160307	0.968772219567969	0.968675326061691
"ENSG00000113070_HBEGF"	0.999176433600983	0.000823566399016744	1.06315526801655	1.06327622262092
"ENSG00000128294_TPST2"	0.999176677725459	0.000823322274540548	1.06959355565601	1.0696439678067
"ENSG00000224531_SMIM13"	0.999177532984398	0.000822467015601818	1.03947266155041	1.03957760006848
"ENSG00000136231_IGF2BP3"	0.999177951200479	0.000822048799521145	1.07220813877241	1.07224276047652
"ENSG00000072134_EPN2"	0.9991783012153	0.000821698784699755	1.07601004404566	1.07607468145432
"ENSG00000175938_ORAI3"	0.999178382413967	0.000821617586033414	1.03672879864942	1.0368502306712
"ENSG00000254692_AL136295.1"	0.999178427127392	0.000821572872608116	0.833026009275098	0.830583488722471
"ENSG00000112739_PRPF4B"	0.999178997312849	0.000821002687151112	0.902053722068949	0.9020039016655
"ENSG00000172123_SLFN12"	0.999179346843818	0.000820653156182242	0.926354205787391	0.926244300788135
"ENSG00000164983_TMEM65"	0.999179509191705	0.000820490808295334	0.934261838742061	0.934190728507903
"ENSG00000158301_GPRASP2"	0.999179569707569	0.000820430292430612	1.11051363917766	1.1108452129209
"ENSG00000164087_POC1A"	0.99918012447459	0.000819875525410288	1.06746194484923	1.06795120850006
"ENSG00000214485_RPL7P1"	0.999180949657257	0.000819050342743091	0.873991866509562	0.871959201561302
"ENSG00000111196_MAGOHB"	0.99918110012395	0.00081889987604969	0.95136765719319	0.951202509586292
"ENSG00000188938_FAM120AOS"	0.999181786529183	0.000818213470817203	0.976812952785428	0.976743696752066
"ENSG00000180867_PDIA3P1"	0.999182116676941	0.000817883323059445	1.12496852939642	1.12561625147198
"ENSG00000146386_ABRACL"	0.999182245661333	0.000817754338666708	0.929243801141796	0.929195038974947
"ENSG00000084652_TXLNA"	0.99918334893389	0.000816651066109917	1.12556335122512	1.1256245755803
"ENSG00000102302_FGD1"	0.999183350110706	0.000816649889293729	0.975524122583867	0.97545251362501
"ENSG00000143376_SNX27"	0.999183407557919	0.000816592442080667	1.20198916137357	1.20250495941554
"ENSG00000099785_MARCH2"	0.99918351136435	0.000816488635649904	0.944213131368851	0.944106687973614
"ENSG00000148362_PAXX"	0.999183716215972	0.000816283784028125	1.11717213660268	1.11769188666344
"ENSG00000164187_LMBRD2"	0.999183827083082	0.000816172916917944	0.913121002734916	0.912810780147823
"ENSG00000236498_AC107081.2"	0.999183940471636	0.000816059528363799	1.05478609274731	1.05513611374643
"ENSG00000076321_KLHL20"	0.999184970993862	0.000815029006137852	0.930563653174965	0.930450439248773
"ENSG00000146083_RNF44"	0.999185032485559	0.000814967514441349	1.07375174407066	1.07384669150994
"ENSG00000120549_KIAA1217"	0.999185033649455	0.000814966350544873	1.025295010619	1.02536905592432
"ENSG00000150867_PIP4K2A"	0.999185110186348	0.00081488981365183	1.07233752412208	1.07241095227287
"ENSG00000038295_TLL1"	0.999185184863441	0.000814815136559087	0.998759626269547	0.998755605698724
"ENSG00000272742_AC135457.1"	0.999185461410888	0.00081453858911184	0.928234888447021	0.927932553308304
"ENSG00000106682_EIF4H"	0.999185548264385	0.000814451735615166	1.04441173594895	1.04441689055361
"ENSG00000256928_AP000763.4"	0.999185583744702	0.000814416255297876	0.807859211861276	0.801690439953107
"ENSG00000096654_ZNF184"	0.999185921712128	0.000814078287871809	0.900262278311162	0.899671429557574
"ENSG00000066933_MYO9A"	0.999186266446875	0.000813733553125266	0.935960348444832	0.93587367736884
"ENSG00000170430_MGMT"	0.99918636785462	0.000813632145379847	0.939484380078354	0.939110056811166
"ENSG00000023902_PLEKHO1"	0.999186493119783	0.00081350688021723	1.06614419195481	1.06618948818277
"ENSG00000161654_LSM12"	0.999186737073521	0.000813262926479141	1.07158447951647	1.0716579162206
"ENSG00000118473_SGIP1"	0.999186769949452	0.000813230050548237	0.844009358941841	0.843536646622557
"ENSG00000119321_FKBP15"	0.999187051902699	0.000812948097300548	1.06079424039621	1.0608449524747
"ENSG00000175376_EIF1AD"	0.999187255942542	0.000812744057457544	1.0441248223493	1.04423973886683
"ENSG00000159256_MORC3"	0.999187290900353	0.000812709099646587	0.922994256476734	0.922883880913104
"ENSG00000151806_GUF1"	0.999187739526007	0.000812260473992567	0.931252075054637	0.931125885348952
"ENSG00000142178_SIK1"	0.999188411917615	0.000811588082384879	1.04459840569386	1.04476585445503
"ENSG00000140682_TGFB1I1"	0.9991888588406	0.000811141159400346	1.09192651964821	1.09201796991905
"ENSG00000164048_ZNF589"	0.999189460712026	0.000810539287974292	1.00724690566519	1.00726745814259
"ENSG00000185485_SDHAP1"	0.999190429260569	0.000809570739431439	1.10648600873433	1.10700747550791
"ENSG00000130520_LSM4"	0.999190513664386	0.000809486335613849	1.07554530400808	1.07563010208533
"ENSG00000266208_AC080112.2"	0.999190531206584	0.000809468793416134	1.04518374467427	1.04547230285521
"ENSG00000124787_RPP40"	0.999190822617307	0.000809177382693052	1.01800733451768	1.01809008592002
"ENSG00000100804_PSMB5"	0.999191038668909	0.000808961331090843	1.05638680367229	1.05640499389169
"ENSG00000182484_WASH6P"	0.999191497536395	0.000808502463604643	0.890620634751239	0.890325146332683
"ENSG00000149016_TUT1"	0.999191764488728	0.000808235511272132	1.00863584971185	1.00866192434539
"ENSG00000081181_ARG2"	0.9991920472419	0.000807952758099818	0.936257280581336	0.93616710483957
"ENSG00000105639_JAK3"	0.999192101736326	0.000807898263673568	1.01977411111007	1.01988942401533
"ENSG00000161958_FGF11"	0.999192932165646	0.000807067834353644	0.798502234884348	0.792961481447998
"ENSG00000123179_EBPL"	0.99919316910422	0.000806830895780111	0.950015322864184	0.949910559626829
"ENSG00000157514_TSC22D3"	0.99919323644949	0.000806763550509684	0.950238611427572	0.950121932867528
"ENSG00000113319_RASGRF2"	0.999194090476363	0.000805909523637032	1.07354075544632	1.07367559851581
"ENSG00000170584_NUDCD2"	0.999194326984835	0.00080567301516454	0.936866898913659	0.936753611470902
"ENSG00000123815_COQ8B"	0.999194578061855	0.000805421938145446	1.03064184524345	1.03075203993803
"ENSG00000248441_LINC01197"	0.999194685359305	0.000805314640695455	0.915251142187629	0.914801138500848
"ENSG00000152642_GPD1L"	0.999194707600214	0.000805292399786019	1.08512918199371	1.08531159201149
"ENSG00000139233_LLPH"	0.999194739529716	0.000805260470283656	1.08480950167638	1.08494962230159
"ENSG00000148143_ZNF462"	0.999194739561629	0.000805260438370828	1.04865151619075	1.04877008567211
"ENSG00000152518_ZFP36L2"	0.999194804501538	0.00080519549846164	0.897972532641087	0.897893258287679
"ENSG00000112297_CRYBG1"	0.999194878681887	0.000805121318113446	0.945172358814586	0.945087114224322
"ENSG00000120913_PDLIM2"	0.999194904101191	0.000805095898808606	1.06616657766482	1.06630233070156
"ENSG00000136877_FPGS"	0.999195585921737	0.000804414078263312	1.07466305231287	1.07474837697253
"ENSG00000166451_CENPN"	0.999195672617991	0.000804327382008835	0.978045532896653	0.977981800172679
"ENSG00000083093_PALB2"	0.99919624388661	0.000803756113389971	1.03454572885091	1.03465086925548
"ENSG00000151276_MAGI1"	0.999196966804657	0.000803033195342713	0.89921261651636	0.899058634598739
"ENSG00000269713_NBPF9"	0.999196969049403	0.00080303095059673	0.909512697083653	0.909367860087709
"ENSG00000172250_SERHL"	0.999196978005278	0.000803021994721975	0.895708902128181	0.894425907174578
"ENSG00000249631_AC005699.1"	0.999197005875685	0.000802994124315213	1.00098479628779	1.00103941325373
"ENSG00000152782_PANK1"	0.999197712335099	0.000802287664900781	0.913456921507461	0.912859196557839
"ENSG00000144228_SPOPL"	0.999197940866899	0.000802059133101079	0.944064774254413	0.943891379346017
"ENSG00000283103_AC010642.2"	0.999198413338396	0.000801586661604046	0.924208608683557	0.923420832592296
"ENSG00000258725_PRC1-AS1"	0.99920046922394	0.000799530776060113	1.03481739009951	1.03552776520844
"ENSG00000124688_MAD2L1BP"	0.999200847164279	0.00079915283572068	0.94527898170447	0.945153198746602
"ENSG00000101773_RBBP8"	0.999201040174399	0.000798959825601262	0.989596819217908	0.989564012134344
"ENSG00000163138_PACRGL"	0.999201085016843	0.000798914983157167	1.03149242927028	1.03165374635209
"ENSG00000162664_ZNF326"	0.999201726440747	0.000798273559252931	1.04710896548724	1.04720857591918
"ENSG00000196422_PPP1R26"	0.999202028118026	0.00079797188197408	0.951043694935275	0.950869043753861
"ENSG00000175854_SWI5"	0.999202585366786	0.000797414633213667	0.9798989132525	0.979844931295707
"ENSG00000148288_GBGT1"	0.999202936377771	0.000797063622228649	0.93243669691746	0.932162820742047
"ENSG00000132256_TRIM5"	0.999202968238722	0.000797031761277726	1.09610267307624	1.09621940162793
"ENSG00000197362_ZNF786"	0.999203147633043	0.000796852366957243	1.08530453406937	1.08646295557192
"ENSG00000099864_PALM"	0.999203424856725	0.000796575143275165	0.866314813880797	0.865640160978321
"ENSG00000037749_MFAP3"	0.999203969036861	0.000796030963139407	1.03748108616311	1.03758507413264
"ENSG00000115216_NRBP1"	0.999204086025108	0.000795913974892078	1.05679118572948	1.05681545333316
"ENSG00000167617_CDC42EP5"	0.999204311533734	0.000795688466265691	1.05683680339864	1.05695343206857
"ENSG00000104497_SNX16"	0.999204334946459	0.000795665053540686	1.01695664445431	1.01701717141241
"ENSG00000148158_SNX30"	0.999204750149911	0.000795249850089496	1.03723712595755	1.03734871893641
"ENSG00000108840_HDAC5"	0.999205430567365	0.000794569432635318	1.07302688041907	1.07315498655035
"ENSG00000108588_CCDC47"	0.999205704215085	0.00079429578491471	1.05228769377272	1.05231043290523
"ENSG00000144040_SFXN5"	0.999206041241823	0.000793958758177417	0.91422604066768	0.914036073450762
"ENSG00000076201_PTPN23"	0.999206424256963	0.000793575743037058	1.11192555198545	1.11199958437998
"ENSG00000141232_TOB1"	0.999206595986436	0.000793404013563735	1.02282606853545	1.02293464818165
"ENSG00000206573_THUMPD3-AS1"	0.999206598527981	0.000793401472019314	1.02459816438337	1.02470770316139
"ENSG00000100034_PPM1F"	0.999206986582157	0.000793013417843396	1.09983683898664	1.09985713664223
"ENSG00000139641_ESYT1"	0.999207032946291	0.000792967053708767	1.05042941662753	1.05044310542533
"ENSG00000140830_TXNL4B"	0.999207284510091	0.000792715489909102	1.05529193899696	1.05550024480434
"ENSG00000247596_TWF2"	0.999207634276433	0.000792365723566902	1.09121709349243	1.09129795155992
"ENSG00000134452_FBXO18"	0.999207806248721	0.000792193751279049	1.07078721616886	1.07082450706932
"ENSG00000204389_HSPA1A"	0.99920791711078	0.000792082889220253	1.06823609435768	1.06828214963284
"ENSG00000110011_DNAJC4"	0.999208772121403	0.000791227878596548	1.03484520863705	1.03493905770399
"ENSG00000116786_PLEKHM2"	0.999208855382259	0.000791144617740705	1.07669156305706	1.07674100953061
"ENSG00000143850_PLEKHA6"	0.999208865641319	0.000791134358680708	1.02429391870518	1.02440432103725
"ENSG00000164038_SLC9B2"	0.999208965893255	0.000791034106744583	1.048439711737	1.04853656594422
"ENSG00000239857_GET4"	0.999209113425143	0.000790886574857449	1.07327761364556	1.07338215350077
"ENSG00000176340_COX8A"	0.999209290572564	0.000790709427436229	1.13151110708913	1.13164978820393
"ENSG00000170545_SMAGP"	0.99920954275526	0.000790457244740057	0.925147279464027	0.925014790688669
"ENSG00000108799_EZH1"	0.999209674432648	0.000790325567351654	0.888114079907356	0.887920397207062
"ENSG00000162385_MAGOH"	0.999209683508285	0.000790316491714802	0.943692191834416	0.943571203635699
"ENSG00000161040_FBXL13"	0.999209805078623	0.000790194921377009	0.97117897962079	0.971071070816546
"ENSG00000197822_OCLN"	0.999209936555118	0.000790063444881634	1.0301871066924	1.03051164953847
"ENSG00000136854_STXBP1"	0.999210024008723	0.00078997599127723	1.08552836367482	1.08563114014258
"ENSG00000149380_P4HA3"	0.999210221079137	0.000789778920863285	0.943300215036429	0.943213996617965
